Order_ID,Order_Date,Customer_ID,Product_ID,Quantity,Unit_Price,Discount,Gross_Sales,Discount_Amount,Net_Sales,Unit_Cost,Total_Cost,Profit,Payment_Method,Order_Status
ORD01524,8/24/2025,CUST0260,PROD009,6,9600,0.15,57600,8640,48960,6200,37200,11760,Cash,Completed
ORD00473,8/24/2025,CUST0190,PROD003,2,6900,0.1,13800,1380,12420,5200,10400,2020,Card,Completed
ORD00362,8/24/2025,CUST0284,PROD009,1,9600,0.2,0,0,0,6200,0,0,Card,Cancelled
ORD01696,8/25/2025,CUST0191,PROD040,3,273300,0.1,819900,81990,737910,185400,556200,181710,Bank Transfer,Completed
ORD01670,8/25/2025,CUST0151,PROD053,10,247900,0.05,2479000,123950,2355050,177100,1771000,584050,Cash,Pending
ORD00762,8/25/2025,CUST0096,PROD003,1,6900,0.1,6900,690,6210,5200,5200,1010,Bank Transfer,Completed
ORD02117,8/25/2025,CUST0105,PROD024,1,148600,0,148600,0,148600,96300,96300,52300,Card,Completed
ORD01130,8/26/2025,CUST0208,PROD044,4,11500,0,46000,0,46000,6400,25600,20400,Bank Transfer,Completed
ORD00603,8/26/2025,CUST0030,PROD028,2,159200,0.1,318400,31840,286560,112500,225000,61560,Cash,Completed
ORD01473,8/26/2025,CUST0241,PROD010,1,41400,0.1,0,0,0,29700,0,0,Bank Transfer,Cancelled
ORD01190,8/26/2025,CUST0180,PROD017,3,3200,0.15,0,0,0,2300,0,0,Mobile Money,Cancelled
ORD00991,8/27/2025,CUST0188,PROD035,4,82200,0.1,328800,32880,295920,54600,218400,77520,Card,Completed
ORD00860,8/27/2025,CUST0095,PROD012,1,9700,0,9700,0,9700,7500,7500,2200,Bank Transfer,Pending
ORD01687,8/27/2025,CUST0090,PROD020,8,27300,0.2,0,0,0,18400,0,0,Bank Transfer,Cancelled
ORD02072,8/27/2025,CUST0256,PROD050,7,79700,0.15,557900,83685,474215,49400,345800,128415,Mobile Money,Completed
ORD01646,8/28/2025,CUST0282,PROD044,9,11500,0.1,103500,10350,93150,6400,57600,35550,Mobile Money,Completed
ORD01391,8/28/2025,CUST0034,PROD005,9,444900,0.15,0,0,0,322200,0,0,Bank Transfer,Cancelled
ORD01691,8/28/2025,CUST0126,PROD037,5,107900,0.05,539500,26975,512525,59400,297000,215525,Mobile Money,Completed
ORD02427,8/28/2025,CUST0268,PROD053,10,247900,0.1,2479000,247900,2231100,177100,1771000,460100,Cash,Pending
ORD02102,8/28/2025,CUST0083,PROD021,2,36000,0.2,72000,14400,57600,21600,43200,14400,Card,Pending
ORD02238,8/28/2025,CUST0057,PROD059,1,534000,0.05,534000,26700,507300,343000,343000,164300,Bank Transfer,Pending
ORD00311,8/29/2025,CUST0268,PROD060,2,341700,0.05,683400,34170,649230,223100,446200,203030,Card,Completed
ORD02472,8/30/2025,CUST0239,PROD026,4,35000,0.1,140000,14000,126000,23500,94000,32000,Bank Transfer,Completed
ORD00064,8/30/2025,CUST0214,PROD005,8,444900,0.15,0,0,0,322200,0,0,Card,Cancelled
ORD01529,8/30/2025,CUST0059,PROD055,3,175400,0.15,526200,78930,447270,104000,312000,135270,Bank Transfer,Pending
ORD00100,8/31/2025,CUST0235,PROD037,6,107900,0.1,647400,64740,582660,59400,356400,226260,Cash,Completed
ORD01515,9/1/2025,CUST0162,PROD012,3,9700,0.15,29100,4365,24735,7500,22500,2235,Bank Transfer,Completed
ORD02040,9/1/2025,CUST0169,PROD031,9,38500,0.1,346500,34650,311850,27800,250200,61650,Bank Transfer,Completed
ORD00563,9/1/2025,CUST0106,PROD047,3,22800,0.15,0,0,0,14000,0,0,Card,Cancelled
ORD00566,9/1/2025,CUST0096,PROD020,10,27300,0.15,273000,40950,232050,18400,184000,48050,Bank Transfer,Completed
ORD00585,9/2/2025,CUST0003,PROD039,9,481400,0.25,4332600,1083150,3249450,392300,3530700,-281250,Cash,Completed
ORD01017,9/2/2025,CUST0017,PROD020,8,27300,0.1,218400,21840,196560,18400,147200,49360,Card,Completed
ORD01693,9/2/2025,CUST0097,PROD034,5,427500,0.2,2137500,427500,1710000,282400,1412000,298000,Card,Completed
ORD01037,9/3/2025,CUST0090,PROD058,3,228300,0.1,684900,68490,616410,139600,418800,197610,Bank Transfer,Completed
ORD00479,9/3/2025,CUST0145,PROD026,6,35000,0.1,210000,21000,189000,23500,141000,48000,Bank Transfer,Completed
ORD00767,9/3/2025,CUST0042,PROD038,1,109100,0.25,0,0,0,68900,0,0,Mobile Money,Cancelled
ORD01366,9/3/2025,CUST0216,PROD029,2,183600,0.15,0,0,0,105400,0,0,Card,Cancelled
ORD01148,9/4/2025,CUST0056,PROD021,9,36000,0.05,324000,16200,307800,21600,194400,113400,Mobile Money,Completed
ORD01671,9/4/2025,CUST0071,PROD028,6,159200,0.2,955200,191040,764160,112500,675000,89160,Bank Transfer,Pending
ORD01660,9/4/2025,CUST0119,PROD032,10,439700,0.2,4397000,879400,3517600,331400,3314000,203600,Bank Transfer,Completed
ORD00656,9/4/2025,CUST0090,PROD039,3,481400,0.15,1444200,216630,1227570,392300,1176900,50670,Bank Transfer,Completed
ORD00653,9/4/2025,CUST0253,PROD054,5,37100,0.2,185500,37100,148400,25500,127500,20900,Card,Completed
ORD01458,9/5/2025,CUST0206,PROD057,4,20100,0.15,0,0,0,11700,0,0,Bank Transfer,Cancelled
ORD00779,9/5/2025,CUST0012,PROD036,1,247600,0.1,247600,24760,222840,191100,191100,31740,Mobile Money,Completed
ORD02164,9/5/2025,CUST0044,PROD001,10,536800,0.1,5368000,536800,4831200,344100,3441000,1390200,Bank Transfer,Completed
ORD01749,9/6/2025,CUST0017,PROD040,2,273300,0.05,546600,27330,519270,185400,370800,148470,Mobile Money,Completed
ORD01785,9/6/2025,CUST0263,PROD024,10,148600,0.05,1486000,74300,1411700,96300,963000,448700,Card,Pending
ORD00102,9/6/2025,CUST0045,PROD052,4,392100,0.15,1568400,235260,1333140,307200,1228800,104340,Bank Transfer,Pending
ORD02231,9/7/2025,CUST0025,PROD004,1,560000,0.15,0,0,0,348100,0,0,Bank Transfer,Cancelled
ORD01511,9/7/2025,CUST0265,PROD058,8,228300,0.1,1826400,182640,1643760,139600,1116800,526960,Card,Completed
ORD02422,9/7/2025,CUST0103,PROD019,3,197300,0.2,591900,118380,473520,120800,362400,111120,Card,Completed
ORD00245,9/8/2025,CUST0287,PROD045,4,142000,0.1,568000,56800,511200,106400,425600,85600,Mobile Money,Completed
ORD00491,9/9/2025,CUST0245,PROD039,5,481400,0.1,2407000,240700,2166300,392300,1961500,204800,Card,Pending
ORD00501,9/9/2025,CUST0198,PROD031,1,38500,0.2,38500,7700,30800,27800,27800,3000,Card,Completed
ORD00915,9/9/2025,CUST0077,PROD016,3,6400,0.15,19200,2880,16320,4000,12000,4320,Card,Pending
ORD02056,9/9/2025,CUST0026,PROD015,4,24400,0.2,97600,19520,78080,17600,70400,7680,Card,Completed
ORD01360,9/10/2025,CUST0099,PROD059,6,534000,0.15,3204000,480600,2723400,343000,2058000,665400,Bank Transfer,Completed
ORD01635,9/10/2025,CUST0129,PROD042,8,9300,0.05,74400,3720,70680,5400,43200,27480,Card,Completed
ORD02369,9/10/2025,CUST0271,PROD059,7,534000,0.15,3738000,560700,3177300,343000,2401000,776300,Cash,Completed
ORD00456,9/10/2025,CUST0247,PROD033,1,36700,0.15,36700,5505,31195,21900,21900,9295,Card,Pending
ORD02125,9/10/2025,CUST0069,PROD024,9,148600,0.05,1337400,66870,1270530,96300,866700,403830,Mobile Money,Completed
ORD00508,9/10/2025,CUST0013,PROD046,4,29300,0.25,0,0,0,22200,0,0,Bank Transfer,Cancelled
ORD02142,9/10/2025,CUST0215,PROD054,10,37100,0,371000,0,371000,25500,255000,116000,Card,Completed
ORD00655,9/10/2025,CUST0008,PROD026,1,35000,0.05,0,0,0,23500,0,0,Card,Cancelled
ORD02236,9/11/2025,CUST0018,PROD013,10,37000,0.05,370000,18500,351500,27000,270000,81500,Bank Transfer,Completed
ORD00722,9/11/2025,CUST0181,PROD024,8,148600,0.15,0,0,0,96300,0,0,Card,Cancelled
ORD00937,9/11/2025,CUST0154,PROD049,6,4000,0.25,24000,6000,18000,2300,13800,4200,Bank Transfer,Completed
ORD01630,9/11/2025,CUST0125,PROD055,10,175400,0.1,0,0,0,104000,0,0,Card,Cancelled
ORD01173,9/11/2025,CUST0035,PROD017,4,3200,0.05,12800,640,12160,2300,9200,2960,Bank Transfer,Completed
ORD01601,9/11/2025,CUST0291,PROD027,3,25700,0.05,77100,3855,73245,16400,49200,24045,Card,Completed
ORD01420,9/12/2025,CUST0157,PROD039,3,481400,0.15,1444200,216630,1227570,392300,1176900,50670,Mobile Money,Completed
ORD00897,9/12/2025,CUST0243,PROD048,9,414500,0.2,3730500,746100,2984400,303100,2727900,256500,Bank Transfer,Pending
ORD02172,9/12/2025,CUST0165,PROD039,2,481400,0.15,962800,144420,818380,392300,784600,33780,Mobile Money,Completed
ORD00204,9/12/2025,CUST0227,PROD042,6,9300,0.1,55800,5580,50220,5400,32400,17820,Card,Pending
ORD02455,9/13/2025,CUST0145,PROD051,10,121500,0.1,0,0,0,92700,0,0,Bank Transfer,Cancelled
ORD02195,9/13/2025,CUST0092,PROD012,4,9700,0.25,38800,9700,29100,7500,30000,-900,Mobile Money,Pending
ORD00817,9/13/2025,CUST0148,PROD011,9,20000,0.1,180000,18000,162000,13400,120600,41400,Card,Completed
ORD00783,9/13/2025,CUST0010,PROD059,3,534000,0.05,1602000,80100,1521900,343000,1029000,492900,Bank Transfer,Pending
ORD00379,9/14/2025,CUST0282,PROD051,6,121500,0,0,0,0,92700,0,0,Card,Cancelled
ORD01498,9/14/2025,CUST0273,PROD031,6,38500,0.1,231000,23100,207900,27800,166800,41100,Mobile Money,Completed
ORD00233,9/14/2025,CUST0200,PROD052,1,392100,0.05,392100,19605,372495,307200,307200,65295,Card,Pending
ORD02227,9/15/2025,CUST0127,PROD057,7,20100,0.15,140700,21105,119595,11700,81900,37695,Card,Completed
ORD00161,9/15/2025,CUST0086,PROD029,4,183600,0.2,734400,146880,587520,105400,421600,165920,Card,Completed
ORD01371,9/15/2025,CUST0270,PROD055,3,175400,0.15,526200,78930,447270,104000,312000,135270,Bank Transfer,Completed
ORD01694,9/16/2025,CUST0074,PROD011,5,20000,0.05,100000,5000,95000,13400,67000,28000,Card,Completed
ORD00457,9/16/2025,CUST0031,PROD028,6,159200,0.1,955200,95520,859680,112500,675000,184680,Card,Pending
ORD00170,9/16/2025,CUST0190,PROD033,7,36700,0.15,0,0,0,21900,0,0,Mobile Money,Cancelled
ORD01069,9/16/2025,CUST0171,PROD054,2,37100,0.1,0,0,0,25500,0,0,Bank Transfer,Cancelled
ORD00647,9/17/2025,CUST0012,PROD055,5,175400,0.15,877000,131550,745450,104000,520000,225450,Card,Pending
ORD02140,9/17/2025,CUST0059,PROD017,8,3200,0.05,25600,1280,24320,2300,18400,5920,Bank Transfer,Pending
ORD01919,9/17/2025,CUST0010,PROD037,9,107900,0.1,0,0,0,59400,0,0,Cash,Cancelled
ORD00271,9/17/2025,CUST0156,PROD051,5,121500,0.25,607500,151875,455625,92700,463500,-7875,Bank Transfer,Completed
ORD01742,9/19/2025,CUST0074,PROD059,2,534000,0.2,1068000,213600,854400,343000,686000,168400,Cash,Completed
ORD00602,9/19/2025,CUST0215,PROD042,6,9300,0.05,55800,2790,53010,5400,32400,20610,Card,Completed
ORD01063,9/19/2025,CUST0258,PROD026,8,35000,0.1,280000,28000,252000,23500,188000,64000,Card,Pending
ORD01710,9/19/2025,CUST0127,PROD056,9,58800,0,529200,0,529200,33300,299700,229500,Card,Completed
ORD00431,9/19/2025,CUST0192,PROD049,2,4000,0.1,8000,800,7200,2300,4600,2600,Mobile Money,Completed
ORD00115,9/19/2025,CUST0223,PROD026,9,35000,0.1,0,0,0,23500,0,0,Cash,Cancelled
ORD01771,9/19/2025,CUST0181,PROD049,3,4000,0.05,12000,600,11400,2300,6900,4500,Mobile Money,Completed
ORD02308,9/20/2025,CUST0213,PROD042,1,9300,0.05,9300,465,8835,5400,5400,3435,Bank Transfer,Pending
ORD01690,9/20/2025,CUST0228,PROD039,6,481400,0,2888400,0,2888400,392300,2353800,534600,Mobile Money,Completed
ORD00156,9/20/2025,CUST0125,PROD022,7,238700,0.15,1670900,250635,1420265,134700,942900,477365,Card,Completed
ORD00989,9/20/2025,CUST0001,PROD007,3,25700,0.2,77100,15420,61680,16900,50700,10980,Bank Transfer,Completed
ORD00545,9/20/2025,CUST0103,PROD018,4,29300,0.1,0,0,0,21500,0,0,Bank Transfer,Cancelled
ORD00747,9/20/2025,CUST0019,PROD023,1,121900,0,121900,0,121900,79500,79500,42400,Bank Transfer,Completed
ORD00459,9/21/2025,CUST0076,PROD037,6,107900,0.15,647400,97110,550290,59400,356400,193890,Mobile Money,Completed
ORD00325,9/21/2025,CUST0200,PROD005,6,444900,0.1,2669400,266940,2402460,322200,1933200,469260,Card,Completed
ORD02208,9/21/2025,CUST0296,PROD001,7,536800,0.15,3757600,563640,3193960,344100,2408700,785260,Bank Transfer,Completed
ORD02323,9/21/2025,CUST0162,PROD020,5,27300,0.1,136500,13650,122850,18400,92000,30850,Cash,Pending
ORD01295,9/21/2025,CUST0109,PROD019,4,197300,0.2,789200,157840,631360,120800,483200,148160,Bank Transfer,Completed
ORD00282,9/22/2025,CUST0094,PROD041,8,24800,0.1,198400,19840,178560,16200,129600,48960,Bank Transfer,Completed
ORD01336,9/22/2025,CUST0279,PROD059,5,534000,0.2,2670000,534000,2136000,343000,1715000,421000,Cash,Completed
ORD01527,9/22/2025,CUST0283,PROD045,6,142000,0.05,852000,42600,809400,106400,638400,171000,Card,Completed
ORD00498,9/23/2025,CUST0026,PROD054,10,37100,0.15,371000,55650,315350,25500,255000,60350,Card,Completed
ORD01380,9/23/2025,CUST0210,PROD040,1,273300,0.05,273300,13665,259635,185400,185400,74235,Card,Completed
ORD00819,9/23/2025,CUST0294,PROD057,6,20100,0.1,120600,12060,108540,11700,70200,38340,Bank Transfer,Completed
ORD02315,9/23/2025,CUST0146,PROD018,9,29300,0.2,263700,52740,210960,21500,193500,17460,Card,Completed
ORD01292,9/23/2025,CUST0191,PROD042,5,9300,0.1,46500,4650,41850,5400,27000,14850,Bank Transfer,Completed
ORD01358,9/24/2025,CUST0195,PROD044,10,11500,0.1,115000,11500,103500,6400,64000,39500,Card,Completed
ORD00795,9/24/2025,CUST0194,PROD023,9,121900,0.1,1097100,109710,987390,79500,715500,271890,Bank Transfer,Pending
ORD00368,9/24/2025,CUST0184,PROD052,2,392100,0.15,784200,117630,666570,307200,614400,52170,Cash,Completed
ORD02247,9/25/2025,CUST0153,PROD035,10,82200,0.1,822000,82200,739800,54600,546000,193800,Bank Transfer,Pending
ORD01021,9/25/2025,CUST0030,PROD055,3,175400,0.2,0,0,0,104000,0,0,Card,Cancelled
ORD02356,9/26/2025,CUST0074,PROD028,6,159200,0.05,0,0,0,112500,0,0,Card,Cancelled
ORD01834,9/26/2025,CUST0276,PROD016,8,6400,0.1,51200,5120,46080,4000,32000,14080,Mobile Money,Pending
ORD00793,9/27/2025,CUST0057,PROD046,2,29300,0.05,58600,2930,55670,22200,44400,11270,Card,Completed
ORD01995,9/27/2025,CUST0164,PROD024,3,148600,0.05,445800,22290,423510,96300,288900,134610,Bank Transfer,Pending
ORD00577,9/28/2025,CUST0214,PROD040,1,273300,0.1,273300,27330,245970,185400,185400,60570,Card,Completed
ORD01132,9/28/2025,CUST0200,PROD003,3,6900,0.2,20700,4140,16560,5200,15600,960,Cash,Completed
ORD00816,9/28/2025,CUST0164,PROD031,10,38500,0.2,385000,77000,308000,27800,278000,30000,Card,Completed
ORD00290,9/29/2025,CUST0143,PROD012,2,9700,0.2,19400,3880,15520,7500,15000,520,Card,Completed
ORD01852,9/29/2025,CUST0123,PROD006,3,17200,0.25,51600,12900,38700,12200,36600,2100,Bank Transfer,Completed
ORD02243,9/29/2025,CUST0277,PROD058,4,228300,0.1,913200,91320,821880,139600,558400,263480,Card,Completed
ORD01489,9/29/2025,CUST0093,PROD056,9,58800,0.1,529200,52920,476280,33300,299700,176580,Cash,Completed
ORD00475,9/29/2025,CUST0273,PROD050,5,79700,0,0,0,0,49400,0,0,Card,Cancelled
ORD01103,9/29/2025,CUST0123,PROD004,5,560000,0.15,0,0,0,348100,0,0,Card,Cancelled
ORD02108,9/30/2025,CUST0215,PROD018,3,29300,0.2,87900,17580,70320,21500,64500,5820,Card,Pending
ORD01339,9/30/2025,CUST0151,PROD033,3,36700,0.2,110100,22020,88080,21900,65700,22380,Bank Transfer,Pending
ORD00517,9/30/2025,CUST0145,PROD034,1,427500,0.05,427500,21375,406125,282400,282400,123725,Card,Pending
ORD00963,9/30/2025,CUST0270,PROD009,7,9600,0.2,0,0,0,6200,0,0,Cash,Cancelled
ORD00675,10/1/2025,CUST0021,PROD009,10,9600,0.15,0,0,0,6200,0,0,Card,Cancelled
ORD02288,10/1/2025,CUST0211,PROD058,7,228300,0.1,1598100,159810,1438290,139600,977200,461090,Card,Completed
ORD00737,10/1/2025,CUST0209,PROD042,8,9300,0.2,74400,14880,59520,5400,43200,16320,Card,Completed
ORD00477,10/2/2025,CUST0090,PROD029,1,183600,0.05,183600,9180,174420,105400,105400,69020,Card,Completed
ORD00083,10/3/2025,CUST0094,PROD010,3,41400,0,124200,0,124200,29700,89100,35100,Mobile Money,Completed
ORD01510,10/5/2025,CUST0185,PROD033,9,36700,0.2,0,0,0,21900,0,0,Card,Cancelled
ORD02364,10/5/2025,CUST0162,PROD009,1,9600,0.15,9600,1440,8160,6200,6200,1960,Card,Completed
ORD02071,10/5/2025,CUST0090,PROD057,4,20100,0.05,0,0,0,11700,0,0,Bank Transfer,Cancelled
ORD00210,10/6/2025,CUST0224,PROD058,10,228300,0.15,2283000,342450,1940550,139600,1396000,544550,Bank Transfer,Pending
ORD00682,10/6/2025,CUST0164,PROD051,7,121500,0.2,850500,170100,680400,92700,648900,31500,Card,Pending
ORD00125,10/6/2025,CUST0273,PROD053,3,247900,0.1,743700,74370,669330,177100,531300,138030,Card,Completed
ORD01736,10/6/2025,CUST0094,PROD023,8,121900,0.1,975200,97520,877680,79500,636000,241680,Card,Completed
ORD01528,10/6/2025,CUST0171,PROD013,4,37000,0.05,0,0,0,27000,0,0,Mobile Money,Cancelled
ORD02167,10/6/2025,CUST0084,PROD042,5,9300,0.1,46500,4650,41850,5400,27000,14850,Card,Completed
ORD01096,10/7/2025,CUST0215,PROD043,7,188900,0,0,0,0,153600,0,0,Card,Cancelled
ORD02235,10/7/2025,CUST0277,PROD025,2,72800,0.1,145600,14560,131040,59600,119200,11840,Card,Completed
ORD00757,10/7/2025,CUST0030,PROD014,5,249000,0.1,0,0,0,141700,0,0,Card,Cancelled
ORD00691,10/7/2025,CUST0221,PROD006,9,17200,0.05,0,0,0,12200,0,0,Mobile Money,Cancelled
ORD01235,10/8/2025,CUST0296,PROD042,10,9300,0.1,0,0,0,5400,0,0,Card,Cancelled
ORD00294,10/8/2025,CUST0053,PROD033,10,36700,0.15,367000,55050,311950,21900,219000,92950,Bank Transfer,Pending
ORD01496,10/8/2025,CUST0128,PROD013,4,37000,0.05,148000,7400,140600,27000,108000,32600,Cash,Completed
ORD00238,10/9/2025,CUST0206,PROD003,3,6900,0.15,20700,3105,17595,5200,15600,1995,Card,Completed
ORD00890,10/9/2025,CUST0204,PROD045,8,142000,0.1,1136000,113600,1022400,106400,851200,171200,Bank Transfer,Completed
ORD02340,10/9/2025,CUST0159,PROD005,10,444900,0.2,4449000,889800,3559200,322200,3222000,337200,Card,Completed
ORD01244,10/9/2025,CUST0028,PROD018,1,29300,0.2,0,0,0,21500,0,0,Mobile Money,Cancelled
ORD02130,10/10/2025,CUST0273,PROD038,10,109100,0.15,1091000,163650,927350,68900,689000,238350,Mobile Money,Pending
ORD01415,10/10/2025,CUST0112,PROD046,4,29300,0.1,117200,11720,105480,22200,88800,16680,Bank Transfer,Pending
ORD00660,10/10/2025,CUST0118,PROD022,7,238700,0.05,1670900,83545,1587355,134700,942900,644455,Bank Transfer,Pending
ORD01782,10/11/2025,CUST0154,PROD021,3,36000,0.05,108000,5400,102600,21600,64800,37800,Card,Completed
ORD02429,10/11/2025,CUST0120,PROD020,1,27300,0.1,0,0,0,18400,0,0,Card,Cancelled
ORD02105,10/11/2025,CUST0004,PROD012,5,9700,0,48500,0,48500,7500,37500,11000,Mobile Money,Completed
ORD02051,10/11/2025,CUST0228,PROD041,8,24800,0.15,198400,29760,168640,16200,129600,39040,Card,Completed
ORD00584,10/11/2025,CUST0251,PROD029,5,183600,0.25,918000,229500,688500,105400,527000,161500,Bank Transfer,Pending
ORD00135,10/11/2025,CUST0050,PROD008,7,284900,0.2,1994300,398860,1595440,184900,1294300,301140,Bank Transfer,Completed
ORD02248,10/11/2025,CUST0127,PROD057,6,20100,0.1,120600,12060,108540,11700,70200,38340,Bank Transfer,Pending
ORD01444,10/11/2025,CUST0048,PROD009,3,9600,0,28800,0,28800,6200,18600,10200,Mobile Money,Completed
ORD01357,10/12/2025,CUST0070,PROD040,4,273300,0,1093200,0,1093200,185400,741600,351600,Card,Completed
ORD00723,10/12/2025,CUST0288,PROD035,10,82200,0.05,822000,41100,780900,54600,546000,234900,Bank Transfer,Completed
ORD01825,10/12/2025,CUST0066,PROD015,10,24400,0.15,244000,36600,207400,17600,176000,31400,Card,Completed
ORD00216,10/12/2025,CUST0132,PROD018,8,29300,0.05,234400,11720,222680,21500,172000,50680,Bank Transfer,Completed
ORD01723,10/12/2025,CUST0176,PROD017,6,3200,0.1,0,0,0,2300,0,0,Bank Transfer,Cancelled
ORD01395,10/13/2025,CUST0134,PROD042,3,9300,0.05,27900,1395,26505,5400,16200,10305,Card,Completed
ORD02496,10/13/2025,CUST0148,PROD041,10,24800,0.15,248000,37200,210800,16200,162000,48800,Card,Completed
ORD00254,10/13/2025,CUST0013,PROD036,6,247600,0,1485600,0,1485600,191100,1146600,339000,Cash,Completed
ORD00066,10/14/2025,CUST0209,PROD002,1,344400,0.15,344400,51660,292740,273600,273600,19140,Bank Transfer,Completed
ORD02222,10/14/2025,CUST0262,PROD047,2,22800,0.15,0,0,0,14000,0,0,Bank Transfer,Cancelled
ORD00054,10/14/2025,CUST0075,PROD025,4,72800,0.15,291200,43680,247520,59600,238400,9120,Card,Pending
ORD01675,10/14/2025,CUST0082,PROD005,5,444900,0.15,0,0,0,322200,0,0,Mobile Money,Cancelled
ORD00903,10/14/2025,CUST0188,PROD023,9,121900,0.15,1097100,164565,932535,79500,715500,217035,Mobile Money,Pending
ORD00749,10/15/2025,CUST0171,PROD038,1,109100,0.1,0,0,0,68900,0,0,Card,Cancelled
ORD00808,10/15/2025,CUST0150,PROD033,5,36700,0.1,183500,18350,165150,21900,109500,55650,Bank Transfer,Completed
ORD00523,10/16/2025,CUST0128,PROD055,4,175400,0.1,701600,70160,631440,104000,416000,215440,Card,Completed
ORD00973,10/16/2025,CUST0217,PROD037,5,107900,0.05,0,0,0,59400,0,0,Mobile Money,Cancelled
ORD00597,10/16/2025,CUST0125,PROD026,7,35000,0.05,245000,12250,232750,23500,164500,68250,Card,Completed
ORD01278,10/17/2025,CUST0021,PROD004,7,560000,0.15,3920000,588000,3332000,348100,2436700,895300,Card,Completed
ORD00339,10/17/2025,CUST0038,PROD053,6,247900,0.1,1487400,148740,1338660,177100,1062600,276060,Card,Completed
ORD01274,10/18/2025,CUST0236,PROD014,1,249000,0.1,0,0,0,141700,0,0,Mobile Money,Cancelled
ORD02060,10/18/2025,CUST0237,PROD006,10,17200,0.05,172000,8600,163400,12200,122000,41400,Bank Transfer,Pending
ORD01147,10/18/2025,CUST0179,PROD022,10,238700,0.1,2387000,238700,2148300,134700,1347000,801300,Bank Transfer,Completed
ORD02440,10/19/2025,CUST0184,PROD046,7,29300,0.25,205100,51275,153825,22200,155400,-1575,Bank Transfer,Pending
ORD00069,10/19/2025,CUST0112,PROD038,2,109100,0.2,218200,43640,174560,68900,137800,36760,Card,Completed
ORD02335,10/19/2025,CUST0204,PROD054,5,37100,0.1,185500,18550,166950,25500,127500,39450,Cash,Completed
ORD00960,10/19/2025,CUST0054,PROD039,4,481400,0.15,1925600,288840,1636760,392300,1569200,67560,Bank Transfer,Completed
ORD01015,10/19/2025,CUST0031,PROD038,5,109100,0.2,0,0,0,68900,0,0,Bank Transfer,Cancelled
ORD01405,10/19/2025,CUST0189,PROD054,10,37100,0.1,0,0,0,25500,0,0,Card,Cancelled
ORD00967,10/20/2025,CUST0208,PROD017,5,3200,0.15,16000,2400,13600,2300,11500,2100,Bank Transfer,Completed
ORD00930,10/20/2025,CUST0230,PROD026,3,35000,0.15,105000,15750,89250,23500,70500,18750,Card,Completed
ORD02328,10/20/2025,CUST0179,PROD060,1,341700,0.05,0,0,0,223100,0,0,Card,Cancelled
ORD00771,10/20/2025,CUST0022,PROD001,5,536800,0,0,0,0,344100,0,0,Card,Cancelled
ORD01900,10/20/2025,CUST0085,PROD029,7,183600,0.15,1285200,192780,1092420,105400,737800,354620,Bank Transfer,Completed
ORD01361,10/20/2025,CUST0082,PROD030,8,409300,0.15,3274400,491160,2783240,331400,2651200,132040,Card,Completed
ORD00858,10/20/2025,CUST0201,PROD051,4,121500,0.1,0,0,0,92700,0,0,Mobile Money,Cancelled
ORD01150,10/20/2025,CUST0160,PROD052,1,392100,0.15,392100,58815,333285,307200,307200,26085,Mobile Money,Completed
ORD01906,10/21/2025,CUST0130,PROD022,5,238700,0.15,1193500,179025,1014475,134700,673500,340975,Card,Pending
ORD01320,10/21/2025,CUST0256,PROD014,3,249000,0.1,747000,74700,672300,141700,425100,247200,Mobile Money,Completed
ORD00734,10/21/2025,CUST0129,PROD015,1,24400,0.25,24400,6100,18300,17600,17600,700,Mobile Money,Pending
ORD00440,10/21/2025,CUST0059,PROD042,10,9300,0.05,93000,4650,88350,5400,54000,34350,Cash,Completed
ORD00834,10/22/2025,CUST0288,PROD029,5,183600,0.1,918000,91800,826200,105400,527000,299200,Card,Completed
ORD01159,10/22/2025,CUST0094,PROD014,7,249000,0.15,1743000,261450,1481550,141700,991900,489650,Card,Completed
ORD01816,10/22/2025,CUST0218,PROD034,5,427500,0.15,2137500,320625,1816875,282400,1412000,404875,Card,Completed
ORD00289,10/22/2025,CUST0116,PROD003,9,6900,0.15,62100,9315,52785,5200,46800,5985,Bank Transfer,Completed
ORD00134,10/22/2025,CUST0276,PROD020,1,27300,0,27300,0,27300,18400,18400,8900,Mobile Money,Completed
ORD01724,10/22/2025,CUST0117,PROD059,10,534000,0.1,5340000,534000,4806000,343000,3430000,1376000,Card,Completed
ORD00720,10/23/2025,CUST0189,PROD016,4,6400,0.15,25600,3840,21760,4000,16000,5760,Mobile Money,Completed
ORD00300,10/23/2025,CUST0227,PROD007,10,25700,0.05,257000,12850,244150,16900,169000,75150,Bank Transfer,Completed
ORD02037,10/23/2025,CUST0032,PROD011,1,20000,0.25,20000,5000,15000,13400,13400,1600,Card,Completed
ORD02206,10/23/2025,CUST0185,PROD005,10,444900,0,4449000,0,4449000,322200,3222000,1227000,Mobile Money,Completed
ORD00781,10/23/2025,CUST0076,PROD045,9,142000,0.1,0,0,0,106400,0,0,Mobile Money,Cancelled
ORD02148,10/23/2025,CUST0048,PROD003,2,6900,0.05,13800,690,13110,5200,10400,2710,Mobile Money,Completed
ORD02239,10/23/2025,CUST0093,PROD024,10,148600,0.15,1486000,222900,1263100,96300,963000,300100,Cash,Completed
ORD00077,10/24/2025,CUST0222,PROD049,1,4000,0,4000,0,4000,2300,2300,1700,Card,Completed
